timestamp,hw.md.RenderBasic.SYSMEM_TRANSACTION_READ,hw.md.RenderBasic.SYSMEM_TRANSACTION_WRITE,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_READ,hw.md.RenderBasic.HOST_TO_GPUMEM_TRANSACTION_WRITE,hw.raw.RenderBasic.GPU_MEMORY_BYTE_READ,hw.raw.RenderBasic.GPU_TIME,hw.gpu.symbols.GpuTimestampFrequency,hw.raw.RenderBasic.GPU_MEMORY_BYTE_WRITE,hw.gal.d_gpu_busy,hw.gal.d_gti_busy,hw.gal.d_crystal_clock,hw.gal.d_gpu_sq_fifo_full,hw.gal.d_gpu_sq_fifo_stalled,hw.gal.d_gpu_ticks,hw.gal.d_unslice_freq_req,hw.gal.d_slice_freq_req,hw.gal.d_unslice_freq,hw.gal.d_slice_freq,hw.gal.ia_freq,hw.gal.ring_freq,hw.gal.qclk_ratio,hw.gal.qclk_base,hw.gal.gt_perf_limit,hw.gal.gtlimit_prochot,hw.gal.gtlimit_thermal,hw.gal.gtlimit_ratl,hw.gal.gtlimit_vr_thermalert,hw.gal.gtlimit_vr_tdc,hw.gal.gtlimit_other,hw.gal.gtlimit_max_vid,hw.gal.gtlimit_pbm_pl1,hw.gal.gtlimit_pbm_pl2,hw.gal.gtlimit_ineff_op,hw.gal.gtlimit_psys_crit,hw.gal.d_pkg_joules,hw.gal.d_pkg_temp,hw.gal.rc6_res,hw.gal.pg_req,hw.gal.pg_status,hw.gal.ia_pstate_limit,hw.md.RenderBasic.GPU_MEMORY_BYTE_READ_RATE,"hw.md.RenderBasic.GPU_MEMORY_BYTE_WRITE_RATE
"
94860463,15964.46063,14276.96848,682.845661,446557.516,2221744.317,19230896.02,19200000,17550923.02,842140736,114941990,2147483668,617139888,85825450,3960465865,400,400,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645780273,59,55073,40,2,255,0.004436,0.035045
94973012,16304.00981,15477.70305,1083.972314,424037.5303,2261663.809,19230850.56,19200000,17248203,842146011,114946953,2147483668,617156872,85825450,4005479724,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645780593,59,55073,40,2,255,0.004516,0.034441
95084992,16056.43865,14529.38025,946.597607,436774.424,2213788.176,19230826.93,19200000,17205840.33,842150218,114950727,2147483668,617173304,85825450,4050268356,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645780977,59,55073,40,2,255,0.00442,0.034357
95197959,13933.27255,12693.97258,575.389273,454274.2571,1945692.105,19230934.7,19200000,17709614.31,842155153,114955190,2147483668,617190615,85825450,4095452053,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645781425,59,55073,40,2,255,0.003885,0.035362
95309333,16862.10426,14204.39241,682.385476,435038.6984,2240056.027,19230780.97,19200000,17196374.38,842160127,114959679,2147483668,617207749,85825450,4140000539,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645781809,59,55073,40,2,255,0.004473,0.034338
95421862,16920.08282,13774.22709,675.381457,439433.3905,2200072.87,19230811.61,19200000,16962391.92,842165055,114964123,2147483668,617224026,85825450,4185009336,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645782193,59,55073,40,2,255,0.004393,0.03387
95533109,14535.22342,12737.42213,584.285419,454861.7041,1961616.942,19230945.55,19200000,18125935.98,842169372,114968002,2147483668,617240893,85825450,4229506038,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645782641,59,55073,40,2,255,0.003917,0.036194
95645106,16607.5877,14161.0936,678.589605,447261.9802,2228577.551,19230899.04,19200000,17571417.09,842174296,114972426,2147483668,617258037,85825450,4274302738,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645783153,59,55073,40,2,255,0.00445,0.035086
95757140,17191.20981,14245.67542,687.291358,416909.1526,2245559.384,19230849.56,19200000,16636512.13,842179289,114976918,2147483668,617274673,85825450,24145804,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645783665,59,55073,40,2,255,0.004484,0.03322
95869212,10912.6276,13741.16639,669.212649,442197.8728,2213594.832,19230887.29,19200000,17352550.15,842183666,114980835,2147483668,617291067,85825450,68973329,400,400,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645784241,59,55073,40,2,255,0.00442,0.034649
95981012,9713.774597,12772.80859,581.395349,454865.8318,1960644.007,19230858.68,19200000,17749740.61,842188581,114985294,2147483668,617308365,85825450,113689905,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645785073,59,55073,40,2,255,0.003915,0.035443
96090092,12532.08654,14521.45215,705.903924,436486.982,2274743.308,19230922.26,19200000,17320040.34,842193485,114989698,2147483668,617324637,85825450,157320484,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645785393,59,55073,40,2,255,0.004542,0.034584
96201822,12055.84892,13845.87846,680.211223,431737.2237,2201942.182,19230940.66,19200000,16689259.82,842197648,114993453,2147483668,617340899,85825450,202009014,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645785905,59,55073,40,2,255,0.004397,0.033325
96311988,13879.05524,12807.94438,590.018699,452063.25,1985349.382,19230815.32,19200000,17624031.01,842202580,114997910,2147483668,617358041,85825450,246074114,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645786481,59,55073,40,2,255,0.003964,0.035192
96422990,16783.48138,14702.43779,711.698888,442694.7262,2306480.964,19230878.72,19200000,17578223.82,842207510,115002360,2147483668,617374304,85825450,290472276,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645786801,59,55073,40,2,255,0.004606,0.0351
96535036,15779.23353,13905.0033,678.292844,427351.2664,2197517.091,19230905.16,19200000,16596951.25,842211726,115006155,2147483668,617390748,85825450,335288638,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645787249,59,55073,40,2,255,0.004388,0.033141
96646996,13629.86781,12611.64702,571.632726,453644.1586,1945382.279,19230841.37,19200000,17667631.3,842216692,115010610,2147483668,617408016,85825450,380070812,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645787633,59,55073,40,2,255,0.003885,0.035279
96755378,17004.66867,14282.81449,691.996826,434740.086,2265560.702,19230850.14,19200000,17059908.47,842221624,115015045,2147483668,617424026,85825450,423419925,400,400,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645787761,59,55073,40,2,255,0.004524,0.034065
96867102,14849.09241,12709.89223,581.790842,448587.5908,1965101.5,19230791.95,19200000,17485365.72,842225859,115018848,2147483668,617440576,85825450,468190033,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645788273,59,55073,40,2,255,0.003924,0.034915
96979197,17458.40582,14273.60721,686.917347,449502.654,2248244.792,19230848.83,19200000,17672099.56,842230755,115023251,2147483668,617457791,85825450,512944048,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645788657,59,55073,40,2,255,0.004489,0.035288
97091157,34074.66953,14112.18292,678.813862,443202.9296,2224026.438,19230894.96,19200000,17443935.33,842235676,115027662,2147483668,617474891,85825450,557727978,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645789105,59,55073,40,2,255,0.004441,0.034832
97202995,13009.8893,14002.39632,688.49586,422566.5695,2839428.459,19230771.29,19200000,16601173.13,842240135,115031654,2147483668,617491074,85825450,602464369,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645789425,59,55073,40,2,255,0.00567,0.033149
97315112,11015.27868,13967.55175,998.956447,451126.9477,2040395.301,19230794.62,19200000,18231035.44,842245405,115036520,2147483668,617508936,85825450,647302942,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645789809,59,55073,40,2,255,0.004074,0.036404
97427042,11364.24551,14392.92415,687.929956,449924.0597,2250924.685,19230849.64,19200000,17690878.23,842250349,115040983,2147483668,617526112,85825450,692072612,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645790193,59,55073,40,2,255,0.004495,0.035325
97538996,12192.50764,14622.07692,705.646962,423941.9762,2277095.95,19230925.2,19200000,16923307.79,842255262,115045398,2147483668,617542386,85825450,736851947,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645790833,59,55073,40,2,255,0.004547,0.033792
97650989,9661.318118,12759.72605,598.251676,442759.8153,2033278.866,19230951.93,19200000,16851981.82,842259595,115049303,2147483668,617559248,85825450,781646712,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645791601,59,55073,40,2,255,0.00406,0.03365
97762006,12511.59732,14006.86381,657.556951,456650.7832,2139104.822,19230802.49,19200000,18286046.28,842264511,115053720,2147483668,617576407,85825450,826050796,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645792049,59,55073,40,2,255,0.004271,0.036514
97872990,12812.65768,14398.47185,684.783392,446145.3903,2240196.785,19230844.09,19200000,17567469.18,842269443,115058146,2147483668,617592702,85825450,870443391,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645792625,59,55073,40,2,255,0.004473,0.035079
97985026,12701.27459,14263.27252,678.353386,421159.2702,2217198.043,19230899,19200000,16742805.88,842273650,115061919,2147483668,617609170,85825450,915255069,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645792945,59,55073,40,2,255,0.004427,0.033432
98097089,11145.51636,12439.43139,571.107324,452004.6759,1934349.428,19230852.29,19200000,17207963.38,842278563,115066330,2147483668,617626466,85825450,960077174,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645793201,59,55073,40,2,255,0.003862,0.034361
98207266,13333.0913,14513.01088,698.875446,436452.2541,2273632.428,19230792.27,19200000,17300198.77,842283530,115070790,2147483668,617643113,85825450,1004145655,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645793521,59,55073,40,2,255,0.00454,0.034545
98319189,11561.51997,12597.9468,580.756413,447754.2596,1964520.251,19230899.82,19200000,17120690.12,842287843,115074690,2147483668,617659215,85825450,1048992772,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645794033,59,55073,40,2,255,0.003923,0.034186
98431100,13769.8707,14386.43208,688.046751,452681.1484,2258973.649,19230844.15,19200000,17787465.04,842292787,115079151,2147483668,617676482,85825450,1093674844,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645794481,59,55073,40,2,255,0.004511,0.035518
98541139,14013.2135,14640.26391,699.751906,423613.4461,2279446.378,19230927.22,19200000,16923309.01,842297719,115083587,2147483668,617693331,85825450,1137689120,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645794929,59,55073,40,2,255,0.004552,0.033792
98653101,13102.65983,13986.88841,660.938533,442257.1944,2183669.459,19230819.39,19200000,17326905.56,842302044,115087472,2147483668,617709542,85825450,1182471086,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645795377,59,55073,40,2,255,0.00436,0.034598
98765107,11490.45587,12910.02268,598.18224,456252.3436,2011820.795,19230925.13,19200000,17827107.48,842307024,115091946,2147483668,617726752,85825450,1227272000,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645795889,59,55073,40,2,255,0.004017,0.035597
98877117,11481.11776,14382.64441,687.438622,451379.3411,2275073.654,19230845.46,19200000,17728434.96,842311980,115096387,2147483668,617743938,85825450,1272081443,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645796081,59,55073,40,2,255,0.004543,0.0354
98989228,12157.59381,14262.65041,677.899582,418219.4432,2212637.475,19230896.17,19200000,16642648.8,842316887,115100789,2147483668,617760234,85825450,1316914484,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645796465,58,55073,40,2,255,0.004418,0.033232
99101104,12236.76213,13908.25557,661.446602,442552.4688,2162948.264,19230818.05,19200000,16969439.38,842321101,115104569,2147483668,617776762,85825450,1361663125,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645796785,59,55073,40,2,255,0.004319,0.033884
99212685,11193.662,13021.93026,600.460652,456197.7398,2016517.149,19230926.41,19200000,17815362.83,842326010,115108985,2147483668,617793996,85825450,1406292554,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645797169,59,55073,40,2,255,0.004027,0.035573
99323021,12679.45186,14383.33817,688.805104,449064.6752,2245559.02,19230849.41,19200000,17661370.72,842330934,115113427,2147483668,617810241,85825450,1450424400,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645797617,59,55073,40,2,255,0.004484,0.035266
99432988,12585.59386,14095.13763,682.022789,420307.9106,2230705.575,19230932.92,19200000,16405930.87,842335168,115117246,2147483668,617826668,85825450,1494409890,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645798129,59,55073,40,2,255,0.004454,0.032759
99543133,10776.70344,13010.12302,590.131191,457778.383,1983276.59,19230841.16,19200000,17868800.22,842340084,115121664,2147483668,617843738,85825450,1538464710,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645798705,58,55073,40,2,255,0.00396,0.03568
99652981,13363.92106,14629.30595,700.968611,424513.8737,2274743.282,19230928.19,19200000,16953827.11,842344476,115125651,2147483668,617859652,85825450,1582402953,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645799153,59,55073,40,2,255,0.004542,0.033853
99763124,11385.19924,12837.85624,726.3285,446110.9648,1966543.493,19230845.36,19200000,17401123.99,842349521,115130244,2147483668,617877033,85825450,1626456699,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645799921,59,55073,40,2,255,0.003927,0.034746
99873200,14126.60344,14880.62793,844.870817,440886.2967,2277390.167,19230795.09,19200000,17620716.6,842354452,115134665,2147483668,617893332,85825450,1670485412,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645800305,59,55073,40,2,255,0.004547,0.035185
99985097,11635.70069,12913.66167,598.764936,451298.9624,2014173.749,19230926.66,19200000,17329427.96,842358763,115138522,2147483668,617909704,85825450,1715242004,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645800881,59,55073,40,2,255,0.004022,0.034603
100097197,12997.32382,13978.59054,660.124888,442934.8796,2191436.218,19230820.7,19200000,17357992.86,842363685,115142941,2147483668,617926992,85825450,1760080181,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645801521,59,55073,40,2,255,0.004376,0.03466
100207126,13426.84824,14627.62328,700.45211,440111.3446,2279444.005,19230921.78,19200000,17449153.54,842368587,115147348,2147483668,617943527,85825450,1804049824,400,400,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645802033,59,55073,40,2,255,0.004552,0.034842
100319093,12360.78487,14004.12622,678.771424,428822.7781,2234515.527,19230880.53,19200000,16590602.59,842373006,115151342,2147483668,617959649,85825450,1848833696,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645802673,59,55073,40,2,255,0.004462,0.033128
100431238,10085.15761,13366.62357,722.279192,452610.4597,1991876.588,19230870.75,19200000,17968299.97,842378382,115156342,2147483668,617977907,85825450,1893693475,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645803057,58,55073,40,2,255,0.003977,0.035879
100543009,13160.83778,15996.99385,1252.56104,449427.848,2291175.707,19230847,19200000,18450134.65,842383295,115160756,2147483668,617995073,85825450,1938396983,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645803633,59,55073,40,2,255,0.004575,0.036841
100655015,12749.317,14142.09953,678.535078,430343.0173,2217193.722,19230898.34,19200000,17029632.34,842388216,115165177,2147483668,618011319,85825450,1983196433,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645803889,59,55073,40,2,255,0.004427,0.034005
100767123,13005.3163,13852.71346,677.917722,432484.7469,2195784.422,19230911.26,19200000,16709164.38,842392460,115168990,2147483668,618027906,85825450,2028036495,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645804465,58,55073,40,2,255,0.004385,0.033365
100879008,10975.55526,12834.60696,589.891406,453224.2928,1990633.239,19230844.17,19200000,17662313.98,842397676,115173699,2147483668,618045396,85825450,2072791135,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645804913,58,55073,40,2,255,0.003975,0.035268
100990088,13314.72812,15304.2852,837.234426,449918.9773,2315313.288,19230851.64,19200000,18026233.35,842402649,115178167,2147483668,618061875,85825450,2117217535,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645805297,59,55073,40,2,255,0.004623,0.035995
101099173,12549.84645,13686.57469,650.868589,439629.6466,2151744.053,19230810.84,19200000,17196195.63,842406858,115181949,2147483668,618078110,85825450,2160849766,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645805809,59,55073,40,2,255,0.004297,0.034337
101209313,13074.26911,14145.63283,680.951516,445877.9735,2255892.5,19230897.04,19200000,17530433.99,842411834,115186416,2147483668,618095184,85825450,2204902846,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645806257,58,55073,40,2,255,0.004505,0.035005
101317086,12108.7842,12711.90372,593.840758,424447.6817,2005994.08,19230874.15,19200000,16429161.29,842416084,115190249,2147483668,618110600,85825450,2248010287,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645806961,58,55073,40,2,255,0.004006,0.032806
101429194,13388.87501,14138.1525,677.917722,449593.2494,2233132.337,19230893.42,19200000,17646537.27,842421027,115194706,2147483668,618127843,85825450,2292850599,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645807473,59,55073,40,2,255,0.004459,0.035236
101540093,13661.079,14265.23233,685.308253,448417.0281,2253609.14,19230849.69,19200000,17647949.94,842425965,115199145,2147483668,618144281,85825450,2337208989,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645807857,58,55073,40,2,255,0.0045,0.035239
101651127,11672.10044,12797.88173,603.418773,423383.8284,2016517.463,19230920.26,19200000,16432678.28,842430281,115203028,2147483668,618160536,85825450,2381619894,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645808305,59,55073,40,2,255,0.004027,0.032813
101763110,12903.74432,14278.95306,687.604369,453443.8263,2245564.059,19230847.54,19200000,17803559.47,842435277,115207512,2147483668,618177814,85825450,2426411497,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645808881,59,55073,40,2,255,0.004484,0.03555
101875078,11628.32238,14137.96799,678.765362,449315.876,2262726.851,19230896.33,19200000,17639700.63,842440260,115211981,2147483668,618194942,85825450,2471196500,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645809265,59,55073,40,2,255,0.004518,0.035223
101984978,12420.38217,14103.73066,691.537762,415641.4923,2246178.344,19230818.93,19200000,16229963.6,842444655,115215969,2147483668,618210785,85825450,2515165089,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645809457,59,55073,40,2,255,0.004485,0.032408
102097051,11911.87887,14883.15651,1356.258867,453918.4282,2078439.945,19230769.23,19200000,18394100.27,842449978,115220961,2147483668,618228403,85825450,2559981173,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645809713,58,55073,40,2,255,0.00415,0.036729
102206986,12989.49379,14453.99554,773.184154,450875.5174,2261663.71,19230845.5,19200000,17723072.72,842454893,115225396,2147483668,618244882,85825450,2603952602,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645810097,59,55073,40,2,255,0.004516,0.035389
102319000,12980.52029,14105.37969,687.414073,420340.3146,2237434.606,19230837.22,19200000,16427169.82,842459251,115229374,2147483668,618261344,85825450,2648756270,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645810609,58,55073,40,2,255,0.004468,0.032802
102431049,11030.88827,13458.39767,954.939357,444662.603,1963667.681,19230916.83,19200000,17688886.11,842464419,115234153,2147483668,618279028,85825450,2693572917,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645811121,58,55073,40,2,255,0.003921,0.035321
102543275,13018.37364,14559.9059,828.684975,451161.05,2253604.334,19230784.31,19200000,17890934.36,842469351,115238583,2147483668,618296224,85825450,2738460143,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645811441,58,55073,40,2,255,0.0045,0.035725
102653288,11489.55124,12807.57729,599.929099,420186.7052,2023560.852,19230927.25,19200000,16329379.26,842473633,115242422,2147483668,618311933,85825450,2782607456,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645811889,59,55073,40,2,255,0.004041,0.032606
102765123,13797.11182,14235.2573,688.514329,455868.0199,2250932.177,19230849.02,19200000,17884043.46,842478552,115246831,2147483668,618329044,85825450,2827195825,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645812017,58,55073,40,2,255,0.004495,0.035711
102877009,13111.55998,14139.39188,679.262821,448233.0229,2224022.666,19230895.73,19200000,17603283.7,842483449,115251241,2147483668,618346185,85825450,2871946987,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645812465,58,55073,40,2,255,0.004441,0.03515
102987668,13211.75865,14269.06081,686.794567,415465.5292,2240197.363,19230844.31,19200000,16593580.28,842488387,115255674,2147483668,618362365,85825450,2916210074,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645813297,58,55073,40,2,255,0.004473,0.033134
103099190,11737.59438,12858.44945,600.778322,455596.2052,2016516.92,19230923.05,19200000,17463235.95,842492608,115259487,2147483668,618378998,85825450,2960815224,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645813809,59,55073,40,2,255,0.004027,0.03487
103211157,13423.59802,14236.33749,687.702627,450079.0411,2250931.078,19230844.8,19200000,17701608.51,842497539,115263938,2147483668,618396156,85825450,3005599664,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645814321,58,55073,40,2,255,0.004495,0.035346
103321322,12726.365,15213.54332,1016.656833,424545.0007,2283211.546,19230899.11,19200000,17500848.73,842503186,115269140,2147483668,618413579,85825450,3049667229,400,400,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645814705,59,55073,40,2,255,0.004559,0.034945
103433117,9606.869717,13748.37873,1136.007872,438803.1665,1990688.313,19230851.11,19200000,17559416.79,842507460,115272965,2147483668,618430200,85825450,3094380569,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645815089,59,55073,40,2,255,0.003975,0.035062
103544990,12657.20951,14623.72512,697.219168,459181.3932,2263012.523,19230922.56,19200000,18057163.03,842512372,115277375,2147483668,618447363,85825450,3139126860,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645815409,58,55073,40,2,255,0.004519,0.036056
103656119,12822.93551,14370.68632,683.889894,428394.0286,2245561.465,19230848.83,19200000,17001376.78,842517304,115281811,2147483668,618463605,85825450,3183576025,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645815729,58,55073,40,2,255,0.004484,0.033948
103767072,12753.14773,13402.07115,693.987544,436166.6652,2086315.827,19230782.4,19200000,16772038.61,842522234,115286529,2147483668,618481666,85825450,3227965140,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645816305,59,55073,40,2,255,0.004166,0.03349
103877129,12329.97447,16500.54063,1771.809153,453792.1259,2188556.839,19230780.41,19200000,19743014.98,842528086,115292167,2147483668,618500366,85825450,3272051260,400,400,0,0,51,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645816689,58,55073,40,2,255,0.00437,0.039423
103987402,14509.44474,17737.7962,2049.45907,435491.9155,2326326.481,19230827.13,19200000,19015643,842533941,115297867,2147483668,618518672,85825450,3316091434,400,400,0,0,52,0,0,0,131072,0,0,0,0,0,0,0,0,0,0,0,1645816945,59,55073,40,2,255,0.004645,0.03797
