sw.intercept.QueryHW.data.Triggers.FrameNumber,FrameRate,Mean(HWContext),Mean(GPUBusyTicksDelta),Mean(SliceFreq),Mean(UnsliceFreq),Mean(hw.gpu.eu_count),Mean(hw.gpu.eu_threads),Mean(hw.gpu.info.timestamp_freq),Mean(hw.gpu.symbols.GpuTimestampFrequency),Mean(hw.gpu.symbols.XeCoreTotalCount),Mean(GPUTimeDelta),Mean(GPUTicksDelta),Mean(hw.raw.BMG_AMX_20_WW30.cycle_count),Mean(hw.raw.BMG_AMX_20_WW30.GPU_TIME),Mean(hw.md.BMG_AMX_20_WW30.CLIPPER_PRIMITIVE_OUTPUT),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_READ),Mean(hw.raw.BMG_AMX_20_WW30.GPU_MEMORY_BYTE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.L3_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RASTERIZER_TRANSACTION_OUTPUT),Mean(hw.md.BMG_AMX_20_WW30.RENDER_CACHE_WRITE),Mean(hw.md.BMG_AMX_20_WW30.RT_INSTANCE_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_INTERNAL_NODE_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_QUAD_TEST_RAY_COUNT),Mean(hw.md.BMG_AMX_20_WW30.RT_TRAVERSAL_STEP_RAY_COUNT),Mean(hw.raw.BMG_AMX_20_WW30.SAMPLER_ACTIVE_CYCLES),Mean(hw.md.BMG_AMX_20_WW30.std.dispatch.tdg_tdc.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ds.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.gs_ms_sol.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.hs_task_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.sol_cl.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.te_ted.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.ted_te.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vf_vs.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vfg_vf.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.geom.vs.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.evict.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.l3.bank_node.data.rd_return.active.cycles),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.rd),Mean(hw.md.BMG_AMX_20_WW30.std.lsc.wr),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_accept.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.raster.cl.trivial_reject.primitive),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.hit),Mean(hw.md.BMG_AMX_20_WW30.std.z.rcz.cache.miss),Mean(hw.md.BMG_AMX_20_WW30.URB_READ),Mean(hw.md.BMG_AMX_20_WW30.URB_WRITE),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_ALU2_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_CONTROL_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_FP64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT32),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_INT64),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_MATH),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_SEND_ALL),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_BF16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_FP16),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT2),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT4),Mean(hw.md.BMG_AMX_20_WW30.XVE_INST_EXECUTED_XMX_INT8),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ALL_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_ASYNC_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_CS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_PS_CYCLES),Mean(hw.raw.BMG_AMX_20_WW30.XVE_THREADS_OCCUPANCY_VS_CYCLES),Mean(ReportReason),Mean(Context),Min(GPUTimestamp),Max(GPUTimestamp)
307,22.401182782,22573.685215,0,0,2800,160,8,19200000,19200000,20,177.4272655,25856.456677,25856.456677,177.4272655,125.11327504,170073.13196,91841.017488,15510.070747,389.41891892,5749.573132,198.74920509,4674.1100954,74.347376789,4947.2066773,110440.04531,107.85492846,0,0,644.31240064,643.90540541,644.31240064,0,0,772.07193959,97.746025437,686.81875994,3.5413354531,750.68282989,518.7817965,10373.791733,37346.525835,124438.59261,119165.00914,125.26550079,298.10969793,96.148251192,352.11128776,1386.823132,1709.5540541,0,81581.76868,4091.2265501,1184987.4754,0,31044.198728,490557.61566,35376.523052,254185.56121,248091.5783,0,0,0,0,0,2825146.3796,135126.99444,1906315.1828,710057.23847,18488.733704,27.992845787,934252464.75,41196113941,41196560346
308,21.406812932,22086.877247,0,0,2800,160,8,19200000,19200000,20,178.63977055,26033.614149,26033.614149,178.63977055,151.33001912,192325.80038,114802.93078,15127.855067,411.25621415,5611.4244742,131.39043977,5088.4256214,72.138814532,5291.9548757,108004.01644,109.65124283,0,0,636.50783939,636.11625239,636.50783939,0,0,795.90669216,102.71701721,677.21873805,3.6489483748,724.66195029,528.76137667,10149.063862,37653.638241,120371.71587,114832.0566,151.48413002,287.42791587,92.659655832,339.1166348,1435.2489484,1796.2573614,0,82036.7174,3943.4409178,1181707.938,0,30632.668834,501943.47992,36432.053537,252081.36291,242302.35908,0,0,0,0,0,2831615.3189,128732.85392,1841671.6436,788597.74532,19606.901721,27.597323136,920544954.84,41196560348,41197027489
309,22.482722028,22109.633847,0,0,2800,160,8,19200000,19200000,20,175.87504943,25629.806248,25629.806248,175.87504943,98.028469751,168415.20285,91171.530249,15477.407276,390.05298537,5710.6773428,200.77184658,4835.9106366,76.201660735,5112.8841439,110632.41677,63.200869909,0,0,299.32977461,298.92487149,299.32977461,0,0,361.57453539,41.905496244,341.21154607,2.674970344,294.41518387,286.57730328,10299.62159,37844.285884,124735.76157,118262.69751,98.205219454,95.703440095,95.076710162,354.74495848,846.34756821,1017.8936338,0,81312.160538,4081.9873468,1193234.7912,0,31349.953341,490144.0692,35523.946224,254773.45354,248021.15737,0,0,0,0,0,2829140.0822,133676.6204,1903794.894,721996.24397,13842.662317,28.327402135,945823405.5,41197027491,41197472277
310,22.067212315,22113.456829,0,0,2800,160,8,19200000,19200000,20,177.85047096,25917.784537,25917.784537,177.85047096,110.66954474,195495.7865,118379.80534,15800.24686,388.63029827,5685.8779435,1060.350471,7988.5416013,74.344583987,9123.2366562,109681.56829,84.917189953,0,0,467.05141287,466.64952904,467.05141287,0,0,562.35047096,69.242150706,508.6644427,3.0930141287,515.04474097,400.71546311,10422.516484,38018.089089,126383.70997,119149.11538,110.89089482,194.6510989,95.118131868,352.27590267,1112.2908163,1357.6667975,0,81147.152669,4120.4195447,1187424.0385,0,31295.062402,489028.98391,35453.839874,253485.55416,247204.57849,0,0,0,0,0,2866973.8308,129797.95133,1926388.3524,738721.68603,16546.076138,27.752747253,925940542.95,41197472279,41197925440
311,22.22548196,22135.614838,0,0,2800,160,8,19200000,19200000,20,177.55919495,25875.762431,25875.762431,177.55919495,98.477900552,168903.22336,90916.874507,15516.577348,385.60891871,5722.1029992,369.63891081,5276.1862668,77.922257301,5723.7474349,110203.23047,63.792028414,0,0,300.09431728,299.6902131,300.09431728,0,0,365.13496448,41.498816101,342.14048934,2.6606156275,292.15509077,290.52880821,10303.353197,37521.528808,123050.2644,118050.84215,98.657853197,95.817679558,95.724940805,351.04577743,855.82280979,1044.0461721,0,80796.304262,4082.5023678,1168690.1989,0,30693.140884,485730.45343,34926.722968,250520.81452,245552.80979,0,0,0,0,0,2799324.5051,133901.49763,1885948.9353,709530.11444,14148.307814,28.124309392,938792444.9,41197925441,41198375375
312,21.98604326,22172.809969,0,0,2800,160,8,19200000,19200000,20,177.11682243,25811.475078,25811.475078,177.11682243,129.23831776,195461.38318,116709.98131,15421.084891,416.52141745,5680.866433,400.5,4966.3796729,77.32788162,5444.2075545,108417.32282,69.451713396,0,0,312.82788162,312.42912773,312.82788162,0,0,417.92367601,49.317367601,354.3944704,2.7854361371,286.77725857,321.06892523,10319.875389,37976.115654,121603.13629,116609.81776,129.46845794,94.710669782,93.978971963,345.78504673,954.7161215,1188.6397975,0,80567.61838,4064.2830997,1158314.6861,0,30337.482087,494404.15187,35470.599299,248963.46573,242892.2535,0,0,0,0,0,2812214.5713,132910.67523,1872485.8318,737557.12072,15214.144081,28.010514019,934856014.53,41198375377,41198830211
313,22.340128456,21934.3,0,0,2800,160,8,19200000,19200000,20,174.85390625,25480.523047,25480.523047,174.85390625,136.43671875,167332.4,90176.5,15350.048828,383.81523438,5684.946875,522.06367188,5548.7207031,80.65,6151.434375,109228.93867,130.82226563,0,0,810.92890625,810.52890625,810.92890625,0,0,977.00742188,125.36757813,852.60976563,4.070703125,965.30078125,635.865625,10218.008203,37436.367969,122369.56523,117651.33672,136.58515625,397.35234375,97.84375,349.06445313,1664.96875,2080.2015625,0,80101.965234,4053.1488281,1159815.3199,0,30295.069141,481278.45547,34683.124219,248465.34844,243573.22461,0,0,0,0,0,2764943.2516,132100.90273,1853446.7918,703913.15117,21107.919922,28.6609375,957351702.16,41198830212,41199277837
314,21.984786528,22279.808494,0,0,2800,160,8,19200000,19200000,20,175.62239382,25593.425483,25593.425483,175.62239382,96.826254826,192527.71583,116252.76293,15296.15444,377.72316602,5583.8181467,511.09420849,5722.5494208,74.624710425,6308.2683398,107956.88031,63.067181467,0,0,295.32895753,294.93359073,295.32895753,0,0,360.32895753,40.631274131,336.74285714,2.7498069498,285.18532819,287.24671815,10288.483398,37069.730888,121042.49228,115890.34633,97.003474903,94.050579151,93.919305019,343.73204633,844.15907336,1020.2876448,0,79140.163707,3985.1675676,1144647.4332,0,29842.722008,475393.22432,34738.927413,245774.88494,241221.52432,0,0,0,0,0,2754122.7934,131982.53205,1851586.3849,701477.25405,14049.750965,28.364864865,947108401.97,41199277839,41199732699
315,22.563635092,22097.631347,0,0,2800,160,8,19200000,19200000,20,177.20591763,25824.708117,25824.708117,177.20591763,126.29388245,170435.81287,91941.053978,15676.311475,389.85645742,5745.4230308,532.09396242,5245.3102759,81.336265494,5858.7405038,110740.19592,110.7265094,0,0,654.19352259,653.78408637,654.19352259,0,0,788.18552579,98.382247101,697.28228709,3.6489404238,755.08196721,533.43382647,10447.616154,37498.463415,126243.2491,120709.87605,126.50259896,303.27988804,98.214314274,355.86845262,1424.2371052,1764.7157137,0,82008.955218,4152.6313475,1175685.8229,0,31162.37625,494311.51899,35313.357057,252098.64694,249008.47221,0,0,0,0,0,2808724.6493,136392.40304,1903055.2275,694090.34826,19502.279088,28.431827269,949441425.22,41199732700,41200175891
316,22.453896537,22163.89851,0,0,2800,160,8,19200000,19200000,20,179.3628675,26137.768425,26137.768425,179.3628675,100.19653645,198853.95409,119895.94523,15962.022553,391.78493758,5748.2009666,316.8248087,4813.832058,85.862263391,5216.5191301,111317.00161,64.908578333,0,0,305.16028997,304.74788562,305.16028997,0,0,372.75996778,42.142166734,348.25010068,2.5791381393,296.55336287,296.93515908,10680.037052,37853.618204,126541.92187,120878.51994,100.40958518,97.701973419,97.696737817,358.47925896,872.98268224,1056.1880789,0,82689.134515,4842.8634716,1179268.2912,0,31814.434958,497566.06726,35455.282723,253152.95046,250121.62344,0,0,0,0,0,2869569.3754,136296.17962,1940721.7068,721929.31011,14089.597664,27.260571889,908901631.26,41200175892,41200621249
317,22.120957395,22104.053522,0,0,2800,160,8,19200000,19200000,20,177.90712318,25927.100354,25927.100354,177.90712318,111.48248721,167844.92405,90699.359307,15585.504526,383.18378591,5566.9456907,126.41164896,4420.1164896,85.685950413,4632.2140889,108848.37741,85.922077922,0,0,470.39630067,469.99330972,470.39630067,0,0,568.00236128,69.388823298,512.15387643,3.1003541913,516.49980323,405.94490358,10276.97442,37696.253444,124495.1283,118640.62731,111.62809917,196.06650925,97.021251476,349.27272727,1124.927194,1391.6934278,0,81126.275876,4176.9264069,1153904.0098,0,30920.677292,489398.57064,34727.80913,247784.98859,245579.47029,0,0,0,0,0,2823929.083,134356.82487,1937402.1051,678581.07556,16787.882723,27.752066116,925918173.69,41200621251,41201073311
318,22.603518464,22119.646018,0,0,2800,160,8,19200000,19200000,20,177.96057924,25933.716412,25933.716412,177.96057924,100.15929204,197809.32582,119351.19549,15836.415929,391.06556718,5681.770716,551.99919549,5266.5024135,82.846741754,5901.3483508,111141.94087,64.72928399,0,0,304.43443282,304.02252615,304.43443282,0,0,371.1383749,41.991150442,347.08769107,2.6617055511,295.72083669,295.67699115,10643.790024,37687.603379,126526.22687,120781.58407,100.32743363,97.042236525,98.363234111,355.32823813,870.34955752,1053.1086082,0,82186.502011,4200.3427192,1175139.963,0,31227.170153,495456.39702,35312.289622,252629.12309,249310.8757,0,0,0,0,0,2844218.9457,137850.89501,1919885.1975,715303.78882,14076.331858,27.837087691,928855070.11,41201073312,41201515721
319,22.681857463,21919.245705,0,0,2800,160,8,19200000,19200000,20,176.14143028,25668.689573,25668.689573,176.14143028,99.413104275,169344.15342,91525.778666,15636.317219,388.30083899,5603.0219736,176.4582501,5276.0962845,86.799440671,5539.3539752,110042.59728,64.435876948,0,0,302.14103076,301.73192169,302.14103076,0,0,368.83779465,41.608469836,344.11825809,2.6544147024,292.81901718,293.99520575,10370.600479,37632.892529,124801.27567,119404.71155,99.596484219,96.260087895,97.035557331,352.89093088,865.23411906,1048.7970435,0,81879.54175,4170.8218138,1163787.6296,0,31023.743108,492676.82741,35010.079505,250822.55693,247629.06272,0,0,0,0,0,2809621.9509,137619.79664,1923067.3276,679079.10987,13583.570915,28.20854974,941716616.34,41201515722,41201956603
320,22.363209836,22263.419278,0,0,2800,160,8,19200000,19200000,20,177.37604125,25849.480762,25849.480762,177.37604125,125.09520032,194689.37088,116958.38794,15720.90123,385.89567632,5526.205474,126.64022213,4487.6227687,90.459341531,4704.7223324,108795.50337,108.94684649,0,0,646.06584689,645.65965887,646.06584689,0,0,777.34906783,97.329631099,687.55850853,3.5771519238,747.69297898,525.05513685,10437.796113,37883.09877,123910.52202,118562.28481,125.29948433,299.22213407,98.533915113,350.00039667,1406.907973,1737.3062277,0,81368.476398,4181.2153907,1152607.7049,0,30753.565649,488647.25466,34716.503768,248280.22213,245635.6311,0,0,0,0,0,2834386.5379,133223.03848,1927372.0603,698849.36216,18671.254264,27.939309798,932398579.04,41201956605,41202403768
321,22.230274522,21893.417722,0,0,2800,160,8,19200000,19200000,20,177.94224684,25932.064478,25932.064478,177.94224684,124.68117089,168392.60759,90356.556962,15448.123418,385.01977848,5498.0423259,602.75751582,5412.5514241,92.157041139,6107.465981,109822.44225,108.75988924,0,0,645.31289557,644.90783228,645.31289557,0,0,774.08662975,98.186708861,686.66139241,3.6016613924,748.10047468,522.94026899,10215.058544,37789.871044,123917.23022,118531.28797,124.84295886,299.06685127,96.419699367,348.06408228,1399.122231,1740.0929589,0,80984.75,4136.7551424,1156519.8861,0,30411.830301,486163.67919,34612.405854,248061.17247,244929.68473,0,0,0,0,0,2784681.5431,133063.24842,1881258.4822,693283.64755,19859.660997,28.014240506,934986138.62,41202403769,41202853606
322,22.29266705,22127.811469,0,0,2800,160,8,19200000,19200000,20,176.19010212,25675.825609,25675.825609,176.19010212,98.475255302,191939.67007,114890.90966,15399.922624,379.37863315,5412.8660644,395.44579733,4973.9018068,92.584838963,5461.932443,108307.28005,64.0290652,0,0,300.16771406,299.76551453,300.16771406,0,0,365.83150039,41.191673213,341.45443833,2.6637863315,291.35820896,291.45679497,10288.281225,37311.325216,121300.12412,116987.30322,98.667321288,95.863707777,95.983110762,344.82639434,857.33464258,1038.494894,0,80224.049882,4184.3817753,1132618.3087,0,29936.737628,479896.48272,34116.264729,244531.16575,241802.70031,0,0,0,0,0,2778673.2824,131318.65515,1881011.7969,695891.59976,14078.195601,28.318146112,945503049.48,41202853608,41203302186
323,22.709879024,22103.733226,0,0,2800,160,8,19200000,19200000,20,176.91361993,25781.097228,25781.097228,176.91361993,126.88871033,170112.25713,91591.533949,15752.309763,385.72478907,5510.825231,597.15066292,5367.3648051,94.021293692,6058.5367618,109550.74769,110.87826436,0,0,655.87746083,655.46605062,655.87746083,0,0,790.22298112,98.660506227,698.12896746,3.5998392929,757.70992366,534.61229409,10384.738449,37885.367216,126144.82443,120592.81639,127.06267577,303.95419847,98.834471675,340.77099237,1429.0092407,1771.2129369,0,82589.040177,4233.9140217,1148954.5143,0,30782.552431,494358.34311,34788.548815,248550.91041,247494.55926,0,0,0,0,0,2808803.9711,134790.93532,1940005.5432,656973.53917,19624.452391,28.26034552,943510134.66,41203302187,41203742524
324,22.214175754,22106.81735,0,0,2800,160,8,19200000,19200000,20,179.1345006,26105.427776,26105.427776,179.1345006,99.194190211,194821.80661,116938.2125,15778.396339,381.63231198,5471.333068,670.31317151,5776.7504974,93.582968563,6540.6466375,108997.54636,65.064066852,0,0,304.2264226,303.8189415,304.2264226,0,0,372.47592519,41.701153999,346.07083168,2.6402705929,293.42220454,297.69200159,10453.766017,37712.612813,125963.51373,119149.97692,99.417827298,97.912057302,95.625547155,337.64385197,872.56585754,1063.6916037,0,81594.082372,4202.7787505,1143169.5718,0,30765.871468,490763.38201,34440.47314,245921.9419,245337.00716,0,0,0,0,0,2839554.3068,134566.08317,1940402.9081,692682.35296,14398.762833,27.548746518,918871316.74,41203742526,41204192689
325,22.769292421,22153.575806,0,0,2800,160,8,19200000,19200000,20,174.76721051,25467.168325,25467.168325,174.76721051,99.544767211,169109.85117,91205.781138,15476.750099,382.45324314,5476.9805014,116.4787107,6140.1906088,100.61559889,6357.2849184,109153.78631,65.910067648,0,0,305.88857939,305.48109829,305.88857939,0,0,378.57302029,43.567847195,347.52924791,2.7349781138,294.15559093,299.54556307,10304.051333,37106.362913,123069.00358,118894.27736,99.726621568,98.423796259,96.845204934,339.71189813,881.12256267,1074.8853959,0,81564.469558,4181.1563868,1137636.7087,0,30255.708317,488567.36331,34409.683247,246580.23398,245060.52288,0,0,0,0,0,2762845.577,134317.88818,1897918.7437,657832.98886,14265.417429,29.052924791,970926728.97,41204192691,41204631879
326,22.002877976,22072.85,0,0,2800,160,8,19200000,19200000,20,177.534375,25872.314844,25872.314844,177.534375,97.51015625,192290.7,115546.5,15550.846484,376.45585938,5360.5835938,625.81054688,5857.2507813,98.8765625,6581.9378906,107849.98672,63.766015625,0,0,297.37578125,296.97578125,297.37578125,0,0,364.93359375,40.4828125,338.06015625,2.590625,286.20585938,291.51640625,10318.950391,37482.323047,126042.87617,117820.93555,97.699609375,95.130859375,94.21953125,331.534375,856.5015625,1038.7234375,0,80888.868359,4117.4414063,1136900.5914,0,30379.992578,487229.92578,34596.954297,244327.92813,243773.71797,0,0,0,0,0,2801509.684,129998.89531,1936011.6531,664615.77266,14632.329688,27.750390625,925848571.27,41204631881,41205086367
327,22.525160604,22505.534902,0,0,2800,160,8,19200000,19200000,20,177.08416434,25806.23574,25806.23574,177.08416434,99.794575189,169467.30275,91664.644595,15673.359793,381.29477463,5467.1320303,504.49501396,5115.0737934,102.28480255,5721.8536099,109258.42441,65.211009174,0,0,303.82528919,303.41683287,303.82528919,0,0,373.22337455,41.307538891,345.57718389,2.6398085361,291.89230156,298.40965297,10324.976067,37652.286797,126418.53371,119670.35381,99.983246909,97.041084962,96.169525329,337.97247706,876.17550858,1065.7243718,0,82500.191863,4245.1635421,1145763.9481,0,30711.004787,494931.59194,34540.403271,247689.11049,246612.95892,0,0,0,0,0,2801995.1871,134568.4659,1938225.0116,657351.73036,14229.108496,28.114878341,938473233.12,41205086369,41205530317
328,21.516018676,22291.552135,0,0,2800,160,8,19200000,19200000,20,178.82685648,26061.013851,26061.013851,178.82685648,110.5798384,189890.83186,114089.51751,15145.277799,373.87341285,5321.9942285,403.87033474,5055.6317815,97.279338207,5556.7814544,105612.35975,86.654867257,0,0,469.39130435,468.99730666,469.39130435,0,0,570.06694883,68.310119277,509.72181608,3.6244709504,506.96152366,409.72104656,10115.95152,36105.57676,121254.56983,115243.06503,110.76952674,195.04694113,95.539438245,327.08695652,1135.0573297,1398.0242401,0,79180.557137,4160.7010389,1108091.3017,0,29629.389381,475389.52751,33246.960754,239275.89073,237361.90189,0,0,0,0,0,2711148.8407,130846.34244,1844694.6718,663248.52366,17575.323971,27.736821855,925377993.35,41205530318,41205995088
329,22.089391349,22058.901375,0,0,2800,160,8,19200000,19200000,20,177.88094303,25922.052259,25922.052259,177.88094303,127.01100196,169214.18939,90769.552849,15516.994106,383.60628684,5431.9489194,431.30962672,5593.7685658,100.1697446,6125.2479371,109601.08959,111.94499018,0,0,645.98113949,645.57878193,645.98113949,0,0,788.80510806,94.873084479,687.5481336,3.6345776031,731.42082515,540.72848723,10227.753635,38190.794892,124856.04558,118906.06955,127.18624754,297.10609037,98.734381139,334.05343811,1452.3666012,1803.1740668,0,81665.064047,4208.8667976,1143044.7442,0,30317.222397,489615.96385,34124.265619,245394.12181,244763.59332,0,0,0,0,0,2811273.6562,129806.91552,1926084.2558,676491.92613,21352.83222,28.007072692,934746300.5,41205995089,41206447795
330,21.977394052,22078.609245,0,0,2800,160,8,19200000,19200000,20,179.77637298,26199.717898,26199.717898,179.77637298,128.5270644,195192.36349,116488.90083,15709.698933,386.8415646,5422.3935203,660.67680759,6121.054919,108.09324378,6889.8249704,109038.05334,112.87317266,0,0,655.24259186,654.83800869,655.24259186,0,0,796.71552746,97.2105887,697.01738443,3.6001580403,745.54681944,545.54919004,10416.8226,37929.867641,125385.68827,119741.52627,128.67088107,301.90596602,99.68945081,336.13749506,1466.796128,1821.4855788,0,82087.557092,4231.7416041,1136539.2264,0,30358.129593,490593.15962,34180.47254,245638.97432,244860.92849,0,0,0,0,0,2832704.5429,132363.76452,1941786.5452,680155.72343,21119.233109,27.534176215,918375813.65,41206447796,41206902809
331,22.59641892,22123.358185,0,0,2800,160,8,19200000,19200000,20,179.31482982,26130.97893,26130.97893,179.31482982,106.11993517,173747.13776,93667.371151,16009.124797,393.61993517,5547.4209887,469.42828201,5767.6669368,116.71353323,6353.808752,111541.20867,71.042139384,0,0,321.37439222,320.95948136,321.37439222,0,0,404.75526742,42.18273906,364.68841167,2.6819286872,296.20340357,329.13209076,10530.412075,38509.533225,128793.56605,122104.92585,106.34481361,102.39465154,100.55996759,343.11142626,966.17463533,1177.565235,0,84147.316045,4332.6118314,1163052.6584,0,31185.646677,503818.93436,34978.344003,251045.26904,250743.15154,0,0,0,0,0,2867551.6147,136929.63006,1986888.3019,668667.55632,15863.195705,27.573338736,919731523.71,41206902810,41207345358
332,21.742722711,22369.797192,0,0,2800,160,8,19200000,19200000,20,179.37792512,26141.76131,26141.76131,179.37792512,130.5050702,195465.78471,116354.19657,15503.275351,385.60452418,5349.6985179,501.98049922,5737.2971919,112.04875195,6351.3264431,107887.96529,115.35959438,0,0,657.1349454,656.73556942,657.1349454,0,0,807.91770671,95.640405616,699.42628705,3.6388455538,734.87129485,559.74531981,10358.887676,36856.191498,122910.21529,118540.50117,130.67082683,301.10062402,97.941107644,330.61856474,1508.0144306,1878.6236349,0,81394.783151,4179.9360374,1120471.9633,0,29775.735179,486204.18136,33492.603744,242452.77067,241853.77457,0,0,0,0,0,2796675.6794,135124.23869,1907451.7773,675373.7461,21325.198128,27.806942278,927821117,41207345359,41207805283
333,22.221086478,21909.088317,0,0,2800,160,8,19200000,19200000,20,178.22772277,25973.435248,25973.435248,178.22772277,107.06693069,174739.31406,93357.370297,15605.466931,391.45861386,5439.040396,366.96673267,4976.6479208,117.48316832,5461.0978218,110411.82812,72.586534653,0,0,323.10851485,322.7029703,323.10851485,0,0,412.01940594,41.212673267,365.99247525,2.6946534653,291.41980198,337.36673267,10389.064158,37336.127129,125980.91683,120055.03366,107.25821782,102.59643564,98.634059406,335.8190099,994.84633663,1219.4158416,0,82885.304158,4279.530297,1145759.5747,0,30554.210693,496665.38535,33918.433267,246606.32079,245833.22931,0,0,0,0,0,2806859.7612,132688.16158,1930056.644,669190.42653,16198.550891,27.697029703,924007232.85,41207805285,41208255308
334,21.777335456,22057.9,0,0,2800,160,8,19200000,19200000,20,179.37304688,26139.892578,26139.892578,179.37304688,107.19335938,198660.9,117697.7,15664.078906,387.17734375,5354.94375,131.17382813,4887.0308594,115.35664063,5133.5613281,108929.93125,72.740234375,0,0,321.94570313,321.54570313,321.94570313,0,0,411.9453125,40.789453125,364.53007813,2.67421875,288.31054688,338.29179688,10412.638281,37590.400781,123804.81328,118572.25586,107.38046875,101.74101563,97.6765625,330.459375,996.246875,1221.75,0,82268.491016,4281.0886719,1126642.3359,0,30186.148828,491300.00664,33363.6,242881.9625,242746.40195,0,0,0,0,0,2826595.532,133316.00234,1935836.3684,683987.22969,16193.871484,27.4796875,916487711.67,41208255310,41208714503
335,15.492514791,21761.973903,0,0,2800,160,8,19200000,19200000,20,191.42200474,27901.884342,27901.884342,191.42200474,82.236654804,132450.39146,71084.336892,11817.382266,298.05367734,4056.3220641,527.27550415,4444.7470344,91.755634638,5063.7781732,82626.962633,56.557236062,0,0,247.79092527,247.48724792,247.79092527,0,0,318.34430605,31.078884935,280.03232503,2.1373072361,219.39027284,262.2366548,7819.7022539,28154.399466,95627.876928,90779.280249,82.368030842,78.356465006,74.340747331,251.03024911,774.79685647,964.67704626,0,62834.932977,3239.4617438,856427.65777,0,23096.153618,375800.70047,25334.624259,184814.29656,184974.43594,0,0,0,0,0,3198658.0095,98921.680605,2549192.7349,493274.21738,12804.805753,21.831850534,721011758.61,41208714505,41209359978
336,21.882077484,22109.23642,0,0,2800,160,8,19200000,19200000,20,178.58421258,26024.630324,26024.630324,178.58421258,108.39742087,201660.37358,118920.05315,15691.809301,391.67096522,5334.0289175,760.3985932,6324.434154,121.60179758,7206.4345447,109197.73623,74.660023447,0,0,327.55920281,327.1590465,327.55920281,0,0,421.17155139,40.982415006,369.48182884,2.7315357562,290.14927706,347.25830403,10443.041422,37203.93982,124860.50762,119276.64205,108.57092614,104.13872606,99.098475967,331.5244236,1025.2141462,1260.1613912,0,82396.527159,4277.212583,1128043.2126,0,30253.072685,491568.19539,33083.416569,242864.70184,242500.97616,0,0,0,0,0,2821347.7558,132682.60414,1928572.3318,684972.48105,16617.773349,27.686987104,923657534.83,41209359980,41209816975
